protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D4,8IRU,Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(Cl)c1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2cccc(C)c2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CC(=O)N3[C@@H](Cc4ccccc34)C=C)CC2)cc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(cc2)C(F)(F)F)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(F)cc2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1CN1CCN(CC(=O)N2[C@H](C)Cc3ccccc23)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COC(=O)[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CC2)C2CCc3cccc4CCN(c34)C2=O)cc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,C(N1CCC(=CC1)c1nc2ccccc2s1)c1ccccc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(CCNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CN2CC[C@@H](C2)NC(=O)c2ccc(cc2)-c2cccs2)cc1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1ccc(CN2CCO[C@H](COc3ccccc3)C2)cc1F,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2ccc(cc2)C(C)C)CC1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,COc1c(cc(Br)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,5,8.301029996
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,CCOc1ccccc1OCC1CN(Cc2ccc(Cl)cc2)CCCO1,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,Oc1cc2OC(CNCc3ccccc3)CCc2cc1Cl,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,CCOc1ccccc1CC1CN(Cc2ccc(Cl)cc2)CCCO1,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,Clc1ccc(nc1)N1CCN(CCCCc2nc3ccccc3s2)CC1,Ki,4.9,8.30980392
Dopamine RECEPTOR D4,8IRU,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,Ki,4.8,8.318758763
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccc(Cl)cn2)cc1,Ki,4.8,8.318758763
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccc(Cl)cn2)cc1,Ki,4.8,8.318758763
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccc(F)cc2-c2ccccc2)CC1,Ki,4.8,8.318758763
Dopamine RECEPTOR D4,8IRU,CCN(CC)C(=O)N[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,Ki,4.74,8.324221658
Dopamine RECEPTOR D4,8IRU,Cc1c(nc(N)nc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,Cc1ccc(CCCNCCCOc2ccccc2)cc1,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,Cc1c([nH]nc1-c1ccccc1)C1CCN(Cc2ccccc2)CC1,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)C[C@@H]1C,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCOc2ccc3c(\C=N\O)cnn3c2)CC1,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)C[C@@H]1C,Ki,4.7,8.327902142
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,4.6,8.337242168
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NCc2cc(F)ccc2-c2ccccc2)CC1,Ki,4.6,8.337242168
Dopamine RECEPTOR D4,8IRU,CCN(CC)C(=O)N[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,Ki,4.57,8.3400838
Dopamine RECEPTOR D4,8IRU,Cc1ccc2CN(CC(CO)N3CCC(CC3)c3noc4cc(F)ccc34)Cc2c1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Oc2ccccc12,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,OCCN1CCN(CC1)C1CC(c2ccc(cc12)C(F)(F)F)c1ccc(F)cc1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,Cc1c([nH]c(=O)n1C1CCN(Cc2ccccc2)CC1)-c1ccccn1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,Cc1c(-c2ccccc2)n(-c2ccccc2)c(=O)n1C1CCN(Cc2ccccc2)CC1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1NCC1CN(Cc2ccc(Cl)cc2)CCO1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,COc1ccccc1OCCNCCc1ccc(O)c(O)c1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)[C@@H]1Cc2ccccc2Sc2ccc(Cl)cc12,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ncccn1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(n1)C1=CCN(CCNC(=O)C2CCC(F)(F)CC2)CC1,Ki,4.5,8.346787486
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(C1)C1C2CC3CC(C2)CC1C3,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,[O-][N+](=O)c1ccc(OCCNCCCOc2ccccc2)cc1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1OCCNCCCOc1ccccc1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,O=c1ccc2ccc(CN3CCC(=CC3)c3ccccc3)cc2o1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,OCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)NN(Cc2ccccc2)c2ccc(F)cc2)CC1,Ki,4.4,8.356547324
Dopamine RECEPTOR D4,8IRU,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,4.37,8.359518563
Dopamine RECEPTOR D4,8IRU,[O-][N+](=O)c1ccc(OCCNCCCOc2ccccc2)cc1,Ki,4.37,8.359518563
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1OCCNCCCOc1ccccc1,Ki,4.37,8.359518563
Dopamine RECEPTOR D4,8IRU,C#Cc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,4.37,8.359518563
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4ccc(F)cc4)Cc3c(=O)oc2c1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CC1(C)Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccc1)C1CCC(=CC1)C#C,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@@H]1C,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1)N1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1CCN1CCN(CC1)c1[nH]nc-2c1CCc1ccccc-21,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(Cc2nc3ccccc3[nH]2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.O=C1CCc2ccccc2N1CCCCN1CCN(CC1)c1ccccc1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4ccc(F)cc4)Cc3c(=O)oc2c1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CC(C)N1C[C@H](C)[C@H](C1)NC(=O)N1Cc2ccccc2[C@@H]1C,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CC(C)N1C[C@H](C)[C@H](C1)NC(=O)N1Cc2ccccc2[C@@H]1C,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@@H]1C,Ki,4.3,8.366531544
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.COc1cccc(c1)N1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,4.2,8.37675071
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccc(C)cc2)CC1,Ki,4.2,8.37675071
Dopamine RECEPTOR D4,8IRU,OC(=O)c1ccccc1C(=O)Nc1cccc2ccccc12,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CCN1C(=O)C(Cc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CN1C(=O)C(Cc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2cccc(Cl)c2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(C)c(C)c2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccccc2Cl)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Cc1ccc(CN2CCN(CC2)C2CCc3cccc4CCN(c34)C2=O)cc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CCN1C(=O)C(Cc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccc2)C1)c1cccc(c1)-c1ccccc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Clc1cccc(c1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,C(N1CCC(=CC1)c1ccccc1)c1ccn(c1)-c1ccccc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1ccn(c1)-c1ccccc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CN1C(=O)C(Cc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Cc1ccc(CN2CC[C@@H](C2)NC(=O)c2cccc(c2)-c2cccs2)cc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,COc1cc2ccccc2cc1C(=O)NC1CCN(Cc2ccccc2)C1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)NCCN1CCN(CC1)c1cccc2OCCOc12,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Cc1ccc(CN2CCN(CC2)C2CCc3cccc4CCN(c34)C2=O)cc1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,CN1C(=O)C(Cc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccc2C#N)c1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2cccc(F)c2)CC1,Ki,4,8.397940009
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCN1CCN(CC1)c1ccc(Cl)cn1,Ki,3.95,8.403402904
Dopamine RECEPTOR D4,8IRU,COc1ccccc1C(=O)CCCCCN1CCN(CC1)c1noc2ccccc12,Ki,3.94,8.404503778
Dopamine RECEPTOR D4,8IRU,N#CC(=Cc1cc(CN2CCN(CC2)c2ccccc2)c[nH]1)C#N,Ki,3.9,8.408935393
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,Ki,3.89,8.410050399
Dopamine RECEPTOR D4,8IRU,Clc1cccc(c1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.89,8.410050399
Dopamine RECEPTOR D4,8IRU,CN1CC2C(C1)c1cc(Cl)ccc1Oc1ccccc21,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(C1)C1C2CCCC1CCC2,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)C1CCC2CN(CCN2C1)c1ncccn1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,S=c1[nH]c2cccc(OCCNCc3ccccc3)c2[nH]1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)C1CCN(Cc2ccc3OCC(=O)Nc3c2)CC1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,Cc1ccc(C)c(c1)N1CCN(Cc2nc3ccccc3[nH]2)CC1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)-c1ccc2CN(Cc3ccccc3)CCc2c1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2cccc(F)c2)c2ccc(F)cc2)CC1,Ki,3.8,8.420216403
Dopamine RECEPTOR D4,8IRU,Cc1cccc2CN(CC(CO)N3CCC(CC3)c3noc4cc(F)ccc34)Cc12,Ki,3.7,8.431798276
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,Ki,3.7,8.431798276
Dopamine RECEPTOR D4,8IRU,OCC(CN1CCc2ccccc2C1)N1CCC(CC1)c1noc2cc(F)ccc12,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCC(CC2)c2cc(no2)-c2ccc(Cl)cc2)cc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCC(CC2)c2cc(no2)-c2ccc(Cl)cc2)cc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Cc1ccc2c3CCN(Cc4ccccc4)Cc3c(=O)oc2c1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)C1)c1ccc(Cl)cc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)C1)c1ccc(Cl)cc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,OC(COc1ccccc1)CN1CCC(CC1)Oc1ccccc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,N#Cc1ccc2cc(CN3CCN(CC3)c3ccccc3)[nH]c2c1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1cnc([nH]1)-c1ccccc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,NS(=O)(=O)c1ccc(cc1)N1CCN(CC[C@@H]2OCCc3ccccc23)CC1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Fc1ccc2[nH]c(CN3CCN(CC3)c3ccccn3)cc2c1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1cnc([nH]1)-c1ccccc1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2F)c2ccc(F)cc2)CC1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,Cc1ccc2c3CCN(Cc4ccccc4)Cc3c(=O)oc2c1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,NS(=O)(=O)c1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,Ki,3.6,8.443697499
Dopamine RECEPTOR D4,8IRU,CN1C[C@H](CC2[C@H]1Cc1c(Cl)[nH]c3cccc2c13)NC(=O)C(C)(C)C,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CC[C@H]2CN(CCN2C1)c1ncccn1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.[O-][N+](=O)c1cccc(c1)N1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc2c(CN3CCC(F)(F)[C@H](CCc4ccccc4)C3)c[nH]c2c1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccc(OCC#C)cc2-c2ccccc2)CC1,Ki,3.5,8.455931956
Dopamine RECEPTOR D4,8IRU,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,3.47,8.459670525
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,Ki,3.47,8.459670525
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(CCc2ccccc2)C1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncc(F)cn2)cc1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,O=C(N[C@@H]1CCN(Cc2ccccc2)C1)c1cccc(c1)-c1ccsc1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1N1CCN(Cc2cc3ccc(cc3[nH]2)C#N)CC1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccc(Br)cc2)CC1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncc(F)cn2)cc1,Ki,3.4,8.468521083
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CNC(=O)c2ccc(C)cc2)CC1,Ki,3.39,8.469800302
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCCCC2)C1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,C(CNCCCc1ccccc1)COc1ccccc1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,COc1c(cc(I)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,Fc1ccc2c(CN3CCO[C@H](COc4cccc(Cl)n4)C3)c[nH]c2c1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,[Fe]123456789C%10=C1C2=C3C4%10CC(=O)NCCCCN1CCN(c2c(cccc2)OC)CC1.C51=C6C7C8=C91,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2F)c2ccc(Br)cc2)CC1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CN(Cc2ccc3[nH]ccc3c2)CCO1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,COc1c(cc(I)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,3.3,8.48148606
Dopamine RECEPTOR D4,8IRU,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ccc(Cl)cn2)cc1,Ki,3.2,8.494850022
